id,platform,title,description,image_url,student_submission,correct_answer,created_at
152,PYRATES,[PYRATES][Level8][#078],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/619546e3868a4e6eada8573eb732a03e.png,"avancer()
h = coup() 
while h  > 4:
	sauter()
	h = mesurer_hauteur()
droite()
for _ in range(5):
	avancer()
for _ in range(11):
	if detecter_obstacle() == True:
		coup()
		avancer()
	else:
		ouvrir()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-22 02:40:03.094805
153,PYRATES,[PYRATES][Level8][#079],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/01c2acec326749f0b63af3615fabde1b.png,"avancer()
obstacle = detecter_obstacle()

for _ in range(1):
	while obstacle == True:
		coup()
		if detecter_obstacle() == False:
			avancer()
			for _ in range(2):
				avancer()
			droite()
			obstacle = detecter_obstacle()
			while obstacle == False: 
				detecter_obstacle()
				if obstacle == False:
					detecter_obstacle()
					avancer()
				else: 
					while obstacle == True:
						coup()
						avancer()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-22 02:48:03.852056
154,PYRATES,[PYRATES][Level8][#080],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/eb8c30bc24304efbaf575c5ce60df418.png,"avancer()
h = coup() 
while h  > 4:
	sauter()
	h = coup()
droite()
for _ in range(5):
	avancer()
for _ in range(11):
	if detecter_obstacle() == True:
		coup()
		avancer()
	else:
		ouvrir()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-22 02:52:50.160797
155,PYRATES,[PYRATES][Level8][#081],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/a71acf8014d64f52bd83e0b473fe3802.png,"avancer()
obstacle= detecter_obstacle()
while obstacle>=0:
	coup()
	obstacle-=1
for _ in range(20):
	if obstacle==""True"":
		avancer()
		avancer()
		gauche()
	else:
		coup()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-22 02:55:25.426672
156,PYRATES,[PYRATES][Level8][#082],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/d686761978544944ad2e397fd27e7894.png,"avancer()
obstacle = detecter_obstacle()

for _ in range(1):
	while obstacle == True:
		coup()
		if detecter_obstacle() == False:
			avancer()
			for _ in range(2):
				avancer()
			droite()
			obstacle = detecter_obstacle()
			while obstacle == False: 
				if obstacle == False:
					detecter_obstacle()
					avancer()
				else: 
					while obstacle == True:
						coup()
						avancer()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-22 02:58:40.180897
157,PYRATES,[PYRATES][Level8][#083],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/737e8554cea743228a21ec76e2aa8b5e.png,"avancer()
retour = ""menu""
""menu""
while ouvrir :
	obstacle = detecter_obstacle()
	if obstacle == True :
		coup()
	elif obstacle == False :
		ma_var = 3
		for _ in range(ma_var):
			avancer()
		droite()
		ma_var = 5
		for _ in range(ma_var):
			avancer()
	ma_var = 1
	for _ in range(ma_var):
		avancer()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-22 03:12:07.002551
158,PYRATES,[PYRATES][Level8][#084],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/5b7f05ed61ff41e6809116a47b23adb2.png,"avancer()
obstacle=detecter_obstacle()
while obstacle > 0:
	obstacle=detecter_obstacle()
	if obstacle == False:
		avancer()
	if obstacle == True:
		coup()
for _ in range(2):
	avancer()
for _ in range(5):
	droite()
	avancer()
while obstacle > 0:
	if obstacle == False:
		avancer()
	if obstacle == True:
		coup()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-25 07:54:31.664113
159,PYRATES,[PYRATES][Level8][#085],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/912c8ef67d7c47eba6fcbfd11d856596.png,"avancer()
obstacle = detecter_obstacle()
while obstacle > 0:
	coup()
	obstacle = detecter_obstacle()
for i in range(14):
	obstacle = detecter_obstacle()
	if obstacle==True:
		avancer()
	elif obstacle== False:
		avancer()
	else:
		gauche()
	avancer()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-26 00:30:22.625453
160,PYRATES,[PYRATES][Level8][#086],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/cfd74441571d4fd29d1b9b05d14f5972.png,"avancer()
def f():
	obstacle=detecter_obstacle()
	if obstacle == True:
		coup()
		detecter_obstacle()
		while obstacle ==True:
			coup()
			obstacle=detecter_obstacle()
	elif obstacle==False:
		avancer()
for i in range (4):
	f()
gauche()
for i in range(11):
	f()
ouvrir()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-26 00:37:13.285719
161,PYRATES,[PYRATES][Level8][#087],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/a5e9670e0d224fe4a8f2d28076973953.png,"avancer()
obstacle=detecter_obstacle()
while obstacle > 0:
	obstacle=detecter_obstacle()
	if obstacle == False:
		avancer()
	if obstacle == True:
		coup()
for _ in range(2):
	avancer()
for _ in range(5):
	droite()
	avancer()
while obstacle > 0:
	obstacle=detecter_obstacle()
	if obstacle == False:
		avancer()
	if obstacle == True:
		coup()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-26 00:43:26.114468
162,PYRATES,[PYRATES][Level8][#088],"Objectif : Ramasser la clé puis ouvrir le coffre. La solidité du tonneau (nombre dans le cercle), le nombre de pots ainsi que l'emplacement du coffre sont aléatoires et changent à chaque exécution. Un fois le tonneau détruit, de la dynamite apparait à sa place. Il ne faut pas donner de coup dans cette dynamite sous peine d’une explosion qui fait perdre puis recommencer le niveau.
Fonctions de contrôle : avancer(), gauche(), droite(), coup(), detecter_obstacle(), ouvrir()
Contraintes : Aucunes",/error-annotation/uploads/fac68c9eb9194dedb14b9d230d7a15d4.png,"avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for i in range(3):
    avancer()
droite()
for i in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()","avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    obstacle = detecter_obstacle()
for _ in range(3):
    avancer()
droite()
for _ in range(5):
    avancer()
obstacle = detecter_obstacle()
while obstacle == True:
    coup()
    avancer()
    obstacle = detecter_obstacle()
ouvrir()",2026-05-26 00:51:41.885898
